team_name,logo_url
1.FC K'lautern,https://tmssl.akamaized.net//images/wappen/small/2_1400587921.png?lm=1400587920
1.FC Köln,https://tmssl.akamaized.net//images/wappen/small/3.png?lm=1656580823
1.FC Magdeburg,https://tmssl.akamaized.net//images/wappen/small/187.png?lm=1559905461
1.FC Nuremberg,https://tmssl.akamaized.net//images/wappen/small/4.png?lm=1525459914
1860 Munich,https://tmssl.akamaized.net//images/wappen/small/72.png?lm=1403081335
ADO Den Haag,https://tmssl.akamaized.net//images/wappen/small/1268.png?lm=1420455700
AFC Tubize,https://tmssl.akamaized.net//images/wappen/small/3772_1418209122.png?lm=1418209122
AZ Alkmaar,https://tmssl.akamaized.net//images/wappen/small/1090.png?lm=1586848339
Ajax,https://tmssl.akamaized.net//images/wappen/small/610.png?lm=1750408025
Alem. Aachen,https://tmssl.akamaized.net//images/wappen/small/8_1400669229.png?lm=1400669228
Almere City,https://tmssl.akamaized.net//images/wappen/small/723.png?lm=1588851577
Arm. Bielefeld,https://tmssl.akamaized.net//images/wappen/small/10.png?lm=1629204733
Aston Villa,https://tmssl.akamaized.net//images/wappen/small/405_1469439248.png?lm=1469439249
Augsburg,https://tmssl.akamaized.net//images/wappen/small/167.png?lm=1656582897
BW Berlin,https://tmssl.akamaized.net//images/wappen/small/2149_1400763598.png?lm=1400763596
Babelsberg 03,https://tmssl.akamaized.net//images/wappen/small/90_1519554073.png?lm=1519554073
Barnsley,https://tmssl.akamaized.net//images/wappen/small/349.png?lm=1574162298
Bayer 05,https://tmssl.akamaized.net//images/wappen/small/95_1400668690.png?lm=1400668689
Bayern Munich,https://tmssl.akamaized.net//images/wappen/small/27.png?lm=1729503608
Beerschot AC,https://tmssl.akamaized.net//images/wappen/small/566.png?lm=1420309154
Beerschot VA,https://tmssl.akamaized.net//images/wappen/small/41274.png?lm=1568728391
Birmingham,https://tmssl.akamaized.net//images/wappen/small/337.png?lm=1672321276
Blackburn,https://tmssl.akamaized.net//images/wappen/small/164.png?lm=1495228542
Blackpool,https://tmssl.akamaized.net//images/wappen/small/1181.png?lm=1407655321
Bolton,https://tmssl.akamaized.net//images/wappen/small/355.png?lm=1407653952
Boom FC,https://tmssl.akamaized.net//images/wappen/small/57299.png?lm=1481015989
Bournemouth,https://tmssl.akamaized.net//images/wappen/small/989.png?lm=1457991811
Brentford,https://tmssl.akamaized.net//images/wappen/small/1148.png?lm=1625150543
Brighton,https://tmssl.akamaized.net//images/wappen/small/1237.png?lm=1492718902
Bristol City,https://tmssl.akamaized.net//images/wappen/small/698.png?lm=1571314125
Burnley,https://tmssl.akamaized.net//images/wappen/small/1132.png?lm=1686818840
Burton Albion,https://tmssl.akamaized.net//images/wappen/small/2963_1756884043.png?lm=1756884044
Cambuur L.,https://tmssl.akamaized.net//images/wappen/small/133_1400701511.png?lm=1400701509
Cardiff,https://tmssl.akamaized.net//images/wappen/small/603.png?lm=1478337063
Carl Zeiss Jena,https://tmssl.akamaized.net//images/wappen/small/113.png?lm=1402955896
Cercle Brugge,https://tmssl.akamaized.net//images/wappen/small/520.png?lm=1713864588
Charlton,https://tmssl.akamaized.net//images/wappen/small/358.png?lm=1448178743
Chemnitzer FC,https://tmssl.akamaized.net//images/wappen/small/21.png?lm=1403259677
Club Brugge,https://tmssl.akamaized.net//images/wappen/small/2282.png?lm=1716279106
Colchester Utd.,https://tmssl.akamaized.net//images/wappen/small/1060.png?lm=1570543405
Coventry,https://tmssl.akamaized.net//images/wappen/small/990.png?lm=1684518179
Crewe Alexandra,https://tmssl.akamaized.net//images/wappen/small/1042.png?lm=1520420741
Crystal Palace,https://tmssl.akamaized.net//images/wappen/small/873_1417084465.png?lm=1417084465
Darmstadt 98,https://tmssl.akamaized.net//images/wappen/small/105.png?lm=1501493517
De Graafschap,https://tmssl.akamaized.net//images/wappen/small/642_1691659595.png?lm=1691659597
Derby,https://tmssl.akamaized.net//images/wappen/small/22.png?lm=1407654006
Doncaster,https://tmssl.akamaized.net//images/wappen/small/2454.png?lm=1409253612
Dordrecht'90,https://tmssl.akamaized.net//images/wappen/small/1455_1400745108.png?lm=1400745107
Dortmund,https://tmssl.akamaized.net//images/wappen/small/16.png?lm=1396275280
Dynamo Dresden,https://tmssl.akamaized.net//images/wappen/small/129_1400665814.png?lm=1400665813
E. Braunschweig,https://tmssl.akamaized.net//images/wappen/small/23_1469477679.png?lm=1469477679
Eendracht Aalst,https://tmssl.akamaized.net//images/wappen/small/1111_1464616231.png?lm=1464616231
Eintracht Trier,https://tmssl.akamaized.net//images/wappen/small/104.png?lm=1596389574
Energie Cottbus,https://tmssl.akamaized.net//images/wappen/small/25_1750233577.png?lm=1750233577
Erzgebirge Aue,https://tmssl.akamaized.net//images/wappen/small/94.png?lm=1402669560
Exc. Mouscron,https://tmssl.akamaized.net//images/wappen/small/1433.png?lm=1635927565
Excelsior,https://tmssl.akamaized.net//images/wappen/small/798.png?lm=1626701001
F. Düsseldorf,https://tmssl.akamaized.net//images/wappen/small/38.png?lm=1405514004
FC 08 Homburg,https://tmssl.akamaized.net//images/wappen/small/459_1400763606.png?lm=1400763604
FC Brüssel,https://tmssl.akamaized.net//images/wappen/small/3898_1464359162.png?lm=1464359162
FC Den Bosch,https://tmssl.akamaized.net//images/wappen/small/404.png?lm=1405109468
FC Den Haag,https://tmssl.akamaized.net//images/wappen/small/1268_1400663475.png?lm=1400663474
FC Dordrecht,https://tmssl.akamaized.net//images/wappen/small/1455_1658318183.png?lm=1658318183
FC Emmen,https://tmssl.akamaized.net//images/wappen/small/1283_1750407474.png?lm=1750407475
FC Groningen,https://tmssl.akamaized.net//images/wappen/small/202.png?lm=1657052745
FC Gütersloh,https://tmssl.akamaized.net//images/wappen/small/220_1411201841.png?lm=1411201841
FC Ingolstadt,https://tmssl.akamaized.net//images/wappen/small/4795.png?lm=1746777235
FC Remscheid,https://tmssl.akamaized.net//images/wappen/small/662.png?lm=1425199515
FC Schalke 04,https://tmssl.akamaized.net//images/wappen/small/33.png?lm=1656580846
FC Volendam,https://tmssl.akamaized.net//images/wappen/small/724.png?lm=1407649576
FC Zwolle,https://tmssl.akamaized.net//images/wappen/small/1269.png?lm=1610790473
FCV Dender EH,https://tmssl.akamaized.net//images/wappen/small/9010.png?lm=1449921839
FSV Frankfurt,https://tmssl.akamaized.net//images/wappen/small/293.png?lm=1403095352
FSV Zwickau,https://tmssl.akamaized.net//images/wappen/small/275.png?lm=1605554151
Feyenoord,https://tmssl.akamaized.net//images/wappen/small/234.png?lm=1721654567
Fortuna Köln,https://tmssl.akamaized.net//images/wappen/small/92_1583255026.png?lm=1583255026
Fortuna Sittard,https://tmssl.akamaized.net//images/wappen/small/385.png?lm=1610789891
Frankfurt,https://tmssl.akamaized.net//images/wappen/small/24.png?lm=1700074979
Freiburg,https://tmssl.akamaized.net//images/wappen/small/60.png?lm=1517249279
Fulham,https://tmssl.akamaized.net//images/wappen/small/931.png?lm=1556831687
Genk,https://tmssl.akamaized.net//images/wappen/small/1184.png?lm=1717666245
Germ. Beerschot,https://tmssl.akamaized.net//images/wappen/small/566_1464081680.png?lm=1464081680
Germinal Ekeren,https://tmssl.akamaized.net//images/wappen/small/566_1632916934.png?lm=1632916934
Gillingham,https://tmssl.akamaized.net//images/wappen/small/2814.png?lm=1462393871
Go Ahead Eagles,https://tmssl.akamaized.net//images/wappen/small/1435.png?lm=1540316767
Greuther Fürth,https://tmssl.akamaized.net//images/wappen/small/65.png?lm=1503682935
Hamburg,https://tmssl.akamaized.net//images/wappen/small/41.png?lm=1597319274
Hannover 96,https://tmssl.akamaized.net//images/wappen/small/42_1625586712.png?lm=1625586713
Hansa Rostock,https://tmssl.akamaized.net//images/wappen/small/30_1400665281.png?lm=1400665279
Heerenveen,https://tmssl.akamaized.net//images/wappen/small/306.png?lm=1655978084
Heidenheim,https://tmssl.akamaized.net//images/wappen/small/2036.png?lm=1685457789
Heracles Almelo,https://tmssl.akamaized.net//images/wappen/small/1304.png?lm=1488213735
Hertha BSC,https://tmssl.akamaized.net//images/wappen/small/44.png?lm=1656580875
Heusden-Zolder,https://tmssl.akamaized.net//images/wappen/small/1417_1464448070.png?lm=1464448070
Hoffenheim,https://tmssl.akamaized.net//images/wappen/small/533.png?lm=1675591766
Holstein Kiel,https://tmssl.akamaized.net//images/wappen/small/269.png?lm=1740400529
Huddersfield,https://tmssl.akamaized.net//images/wappen/small/1110.png?lm=1567439677
Hull City,https://tmssl.akamaized.net//images/wappen/small/3008.png?lm=1562662491
Ipswich,https://tmssl.akamaized.net//images/wappen/small/677.png?lm=1407655249
J. Regensburg,https://tmssl.akamaized.net//images/wappen/small/109.png?lm=1656939001
K. Offenbach,https://tmssl.akamaized.net//images/wappen/small/107.png?lm=1403943577
KAA Gent,https://tmssl.akamaized.net//images/wappen/small/157.png?lm=1715694765
KAS Eupen,https://tmssl.akamaized.net//images/wappen/small/1245.png?lm=1464260524
KFC Uerdingen,https://tmssl.akamaized.net//images/wappen/small/95_1400668795.png?lm=1400668794
KFCV Geel,https://tmssl.akamaized.net//images/wappen/small/1749.png?lm=1704489270
KRC Harelbeke,https://tmssl.akamaized.net//images/wappen/small/2478_1464347354.png?lm=1464347354
KSC Lokeren,https://tmssl.akamaized.net//images/wappen/small/498.png?lm=1536867901
KSK Beveren,https://tmssl.akamaized.net//images/wappen/small/1073.png?lm=1543083054
KSV Roeselare,https://tmssl.akamaized.net//images/wappen/small/2977_1464274619.png?lm=1464274619
KSV Waregem,https://tmssl.akamaized.net//images/wappen/small/2456.png?lm=1579908713
KV Kortrijk,https://tmssl.akamaized.net//images/wappen/small/601.png?lm=1534260191
KV Mechelen,https://tmssl.akamaized.net//images/wappen/small/354.png?lm=1693258903
KV Oostende,https://tmssl.akamaized.net//images/wappen/small/2861.png?lm=1625231721
KVC Westerlo,https://tmssl.akamaized.net//images/wappen/small/968.png?lm=1715694370
Karlsruher SC,https://tmssl.akamaized.net//images/wappen/small/48_1406044066.png?lm=1406044066
LR Ahlen,https://tmssl.akamaized.net//images/wappen/small/50_1401806081.png?lm=1401806072
La Louviere,https://tmssl.akamaized.net//images/wappen/small/2180.png?lm=1464348533
La Louvière,https://tmssl.akamaized.net//images/wappen/small/3901.png?lm=1752058395
Leeds,https://tmssl.akamaized.net//images/wappen/small/399.png?lm=1645652224
Leicester,https://tmssl.akamaized.net//images/wappen/small/1003.png?lm=1472229265
Leipzig,https://tmssl.akamaized.net//images/wappen/small/23826.png?lm=1619431624
Leverkusen,https://tmssl.akamaized.net//images/wappen/small/15.png?lm=1710156317
Lierse SK,https://tmssl.akamaized.net//images/wappen/small/204.png?lm=1448474775
Lommel SK,https://tmssl.akamaized.net//images/wappen/small/718.png?lm=1464258962
Luton,https://tmssl.akamaized.net//images/wappen/small/1031.png?lm=1457723228
MK Dons,https://tmssl.akamaized.net//images/wappen/small/991_1748189034.png?lm=1748189034
MSV Duisburg,https://tmssl.akamaized.net//images/wappen/small/52_1654293442.png?lm=1654293443
MVV Maastricht,https://tmssl.akamaized.net//images/wappen/small/384_1400703644.png?lm=1400703642
Mainz,https://tmssl.akamaized.net//images/wappen/small/39.png?lm=1564748880
Middlesbrough,https://tmssl.akamaized.net//images/wappen/small/641.png?lm=1697546042
Millwall,https://tmssl.akamaized.net//images/wappen/small/1028.png?lm=1760033708
Mouscron,https://tmssl.akamaized.net//images/wappen/small/29228.png?lm=1547241629
Mönchengladbach,https://tmssl.akamaized.net//images/wappen/small/18.png?lm=1656585796
NAC Breda,https://tmssl.akamaized.net//images/wappen/small/132.png?lm=1667313213
NEC Nijmegen,https://tmssl.akamaized.net//images/wappen/small/467.png?lm=1460302949
Newcastle,https://tmssl.akamaized.net//images/wappen/small/762.png?lm=1472921161
Norwich,https://tmssl.akamaized.net//images/wappen/small/1123.png?lm=1655469640
Nott'm Forest,https://tmssl.akamaized.net//images/wappen/small/703.png?lm=1598890289
OH Leuven,https://tmssl.akamaized.net//images/wappen/small/2727.png?lm=1723796027
Oxford United,https://tmssl.akamaized.net//images/wappen/small/988.png?lm=1522938199
PEC Zwolle,https://tmssl.akamaized.net//images/wappen/small/1269.png?lm=1610790473
PSV,https://tmssl.akamaized.net//images/wappen/small/383.png?lm=1682925949
Peterborough,https://tmssl.akamaized.net//images/wappen/small/1072.png?lm=1411463544
Plymouth,https://tmssl.akamaized.net//images/wappen/small/2262.png?lm=1411464792
Portsmouth,https://tmssl.akamaized.net//images/wappen/small/1020.png?lm=1565282045
Pr. Münster,https://tmssl.akamaized.net//images/wappen/small/91.png?lm=1602575455
Preston,https://tmssl.akamaized.net//images/wappen/small/466.png?lm=1414769167
QPR,https://tmssl.akamaized.net//images/wappen/small/1039.png?lm=1464680692
R Charleroi SC,https://tmssl.akamaized.net//images/wappen/small/172.png?lm=1448474590
RAEC Mons,https://tmssl.akamaized.net//images/wappen/small/1411.png?lm=1420147856
RBC Roosendaal,https://tmssl.akamaized.net//images/wappen/small/1227_1400704666.png?lm=1400704664
RC Liège,https://tmssl.akamaized.net//images/wappen/small/3159_1464614795.png?lm=1464614795
RFC Seraing,https://tmssl.akamaized.net//images/wappen/small/2715.png?lm=1495287150
RKC Waalwijk,https://tmssl.akamaized.net//images/wappen/small/235.png?lm=1435505083
RSC Anderlecht,https://tmssl.akamaized.net//images/wappen/small/58.png?lm=1718695206
RW Essen,https://tmssl.akamaized.net//images/wappen/small/56.png?lm=1424298209
RW Oberhausen,https://tmssl.akamaized.net//images/wappen/small/57.png?lm=1403097583
RWD Molenbeek,https://tmssl.akamaized.net//images/wappen/small/2973.png?lm=1470752698
RWDM,https://tmssl.akamaized.net//images/wappen/small/54189_1751545719.png?lm=1751545720
Reading,https://tmssl.akamaized.net//images/wappen/small/1032.png?lm=1457723329
Roda JC,https://tmssl.akamaized.net//images/wappen/small/192.png?lm=1404055999
Rot Weiss Ahlen,https://tmssl.akamaized.net//images/wappen/small/50.png?lm=1406288432
Rot-Weiß Erfurt,https://tmssl.akamaized.net//images/wappen/small/111.png?lm=1403259756
Rotherham,https://tmssl.akamaized.net//images/wappen/small/1194_1751464705.png?lm=1751464706
Royal Antwerp,https://tmssl.akamaized.net//images/wappen/small/1096.png?lm=1623758865
SC Cambuur,https://tmssl.akamaized.net//images/wappen/small/133.png?lm=1692824919
SC Paderborn,https://tmssl.akamaized.net//images/wappen/small/127.png?lm=1532010365
SSV Reutlingen,https://tmssl.akamaized.net//images/wappen/small/68.png?lm=1507384563
SSV Ulm 1846,https://tmssl.akamaized.net//images/wappen/small/69_1400603097.png?lm=1400603097
SV Elversberg,https://tmssl.akamaized.net//images/wappen/small/64.png?lm=1658300359
SV Meppen,https://tmssl.akamaized.net//images/wappen/small/247.png?lm=1655046848
SV Sandhausen,https://tmssl.akamaized.net//images/wappen/small/254.png?lm=1605960126
SVV,https://tmssl.akamaized.net//images/wappen/small/18314_1436990387.png?lm=1436990387
SVV/Dordrecht,https://tmssl.akamaized.net//images/wappen/small/1455_1400745082.png?lm=1400745081
Saarbrücken,https://tmssl.akamaized.net//images/wappen/small/1_1400603953.png?lm=1400603952
Schweinfurt 05,https://tmssl.akamaized.net//images/wappen/small/103.png?lm=1403944947
Scunthorpe Utd.,https://tmssl.akamaized.net//images/wappen/small/2964.png?lm=1409253765
Sheff Utd,https://tmssl.akamaized.net//images/wappen/small/350.png?lm=1409254138
Sheff Wed,https://tmssl.akamaized.net//images/wappen/small/1035.png?lm=1643214896
Sint-Truiden,https://tmssl.akamaized.net//images/wappen/small/475.png?lm=1448474474
Southampton,https://tmssl.akamaized.net//images/wappen/small/180.png?lm=1444560086
Southend United,https://tmssl.akamaized.net//images/wappen/small/2793.png?lm=1444560097
Sparta R.,https://tmssl.akamaized.net//images/wappen/small/468.png?lm=1485262132
Spfr. Siegen,https://tmssl.akamaized.net//images/wappen/small/63_1443215680.png?lm=1443215680
St. Pauli,https://tmssl.akamaized.net//images/wappen/small/35.png?lm=1521036360
Standard Liège,https://tmssl.akamaized.net//images/wappen/small/3057.png?lm=1719832545
Stoke City,https://tmssl.akamaized.net//images/wappen/small/512.png?lm=1472243727
Stuttg. Kickers,https://tmssl.akamaized.net//images/wappen/small/71.png?lm=1725788684
Stuttgart,https://tmssl.akamaized.net//images/wappen/small/79.png?lm=1680587427
Sunderland,https://tmssl.akamaized.net//images/wappen/small/289.png?lm=1485645633
Swansea,https://tmssl.akamaized.net//images/wappen/small/2288.png?lm=1752825825
TSV Havelse,https://tmssl.akamaized.net//images/wappen/small/476.png?lm=1569708867
TeBe Berlin,https://tmssl.akamaized.net//images/wappen/small/101_1400666910.png?lm=1400666909
Telstar,https://tmssl.akamaized.net//images/wappen/small/1434.png?lm=1407649844
TuS Koblenz,https://tmssl.akamaized.net//images/wappen/small/996.png?lm=1458223134
Twente FC,https://tmssl.akamaized.net//images/wappen/small/317.png?lm=1610789581
Union Berlin,https://tmssl.akamaized.net//images/wappen/small/89.png?lm=1402956210
Union SG,https://tmssl.akamaized.net//images/wappen/small/3948.png?lm=1624390507
Unterhaching,https://tmssl.akamaized.net//images/wappen/small/66_1400665850.png?lm=1400665849
Utrecht,https://tmssl.akamaized.net//images/wappen/small/200.png?lm=1628450351
VAC Beerschot,https://tmssl.akamaized.net//images/wappen/small/567_1464081943.png?lm=1464081943
VVV,https://tmssl.akamaized.net//images/wappen/small/1426.png?lm=1610790350
VVV-Venlo,https://tmssl.akamaized.net//images/wappen/small/1426.png?lm=1610790350
VfB Leipzig,https://tmssl.akamaized.net//images/wappen/small/497_1686749489.png?lm=1686749489
VfB Lübeck,https://tmssl.akamaized.net//images/wappen/small/78_1558982264.png?lm=1558982265
VfB Oldenburg,https://tmssl.akamaized.net//images/wappen/small/166.png?lm=1448638211
VfL Bochum,https://tmssl.akamaized.net//images/wappen/small/80.png?lm=1656583090
VfL Osnabrück,https://tmssl.akamaized.net//images/wappen/small/81.png?lm=1735908901
VfR Aalen,https://tmssl.akamaized.net//images/wappen/small/83.png?lm=1403085628
Vitesse,https://tmssl.akamaized.net//images/wappen/small/499.png?lm=1679396090
W. Burghausen,https://tmssl.akamaized.net//images/wappen/small/110.png?lm=1403081514
W. Mannheim,https://tmssl.akamaized.net//images/wappen/small/85_1400664910.png?lm=1400664909
Waasland-Beveren,https://tmssl.akamaized.net//images/wappen/small/28643_1656664324.png?lm=1656664324
Watford,https://tmssl.akamaized.net//images/wappen/small/1010.png?lm=1468103673
Wattenscheid 09,https://tmssl.akamaized.net//images/wappen/small/97_1400601889.png?lm=1400601888
Wehen Wiesbaden,https://tmssl.akamaized.net//images/wappen/small/108.png?lm=1465643808
Werder Bremen,https://tmssl.akamaized.net//images/wappen/small/86.png?lm=1403082298
West Brom,https://tmssl.akamaized.net//images/wappen/small/984.png?lm=1457991758
West Ham,https://tmssl.akamaized.net//images/wappen/small/379_1724779134.png?lm=1724779135
Wigan,https://tmssl.akamaized.net//images/wappen/small/1071.png?lm=1407653830
Willem II,https://tmssl.akamaized.net//images/wappen/small/403.png?lm=1686931031
Wolfsburg,https://tmssl.akamaized.net//images/wappen/small/82.png?lm=1503060755
Wolves,https://tmssl.akamaized.net//images/wappen/small/543.png?lm=1467496784
Wrexham,https://tmssl.akamaized.net//images/wappen/small/1112.png?lm=1704797430
Wuppertaler SV,https://tmssl.akamaized.net//images/wappen/small/299.png?lm=1458656849
Wycombe,https://tmssl.akamaized.net//images/wappen/small/2805.png?lm=1524827118
Würzb. Kickers,https://tmssl.akamaized.net//images/wappen/small/1557.png?lm=1411122987
Yeovil Town,https://tmssl.akamaized.net//images/wappen/small/972_1723810901.png?lm=1723810902
Zulte Waregem,https://tmssl.akamaized.net//images/wappen/small/3508.png?lm=1420103130
